word,semantic_dissimilarity
Orso,0.40977248549461365
Volpe,0.37734946608543396
Talpa,0.40999382734298706
e,0.23042291402816772
Rospo,0.3451158106327057
iniziano,0.4804590344429016
a,0.39651167392730713
camminare,0.4513648450374603
alla,0.4733492136001587
ricerca,0.4501461982727051
della,0.28018879890441895
tana,0.4530749022960663
di,0.2846078872680664
Orso,0.37292298674583435
E,0.3971313238143921
all',0.3896077275276184
improvviso,0.41777223348617554
BADABUM,0.4883522093296051
SPATAPAM,0.437059223651886
BEDEBENG,0.41431689262390137
BIDIBONG,0.3169950544834137
cascano,0.5776119232177734
in,0.5722337961196899
un,0.4828728437423706
buco,0.39177951216697693
ma,0.39476698637008667
è,0.382252037525177
la,0.37722355127334595
tana,0.47446826100349426
di,0.27358365058898926
Formica,0.39403989911079407
Orso,0.3884430229663849
Volpe,0.3721815347671509
Talpa,0.355730801820755
Rospo,0.365305095911026
e,0.21443378925323486
Formica,0.3509003818035126
iniziano,0.46648478507995605
a,0.3989883065223694
camminare,0.46703967452049255
alla,0.42982685565948486
ricerca,0.4357645511627197
della,0.27270758152008057
tana,0.4163894057273865
di,0.29518479108810425
Orso,0.3786480724811554
Attraversano,0.5266903042793274
il,0.2620326280593872
deserto,0.3435524106025696
e,0.2965282201766968
all',0.3555753231048584
improvviso,0.39848774671554565
un,0.2327052354812622
elefante,0.36480796337127686
Vi,0.4199534058570862
siete,0.4159116744995117
persi,0.32205402851104736
Presto,0.3008861243724823
Tutti,0.28247857093811035
in,0.30434340238571167
groppa,0.3817819058895111
dice,0.3110847473144531
l',0.31101709604263306
elefante,0.3448159694671631
E,0.360179603099823
allora,0.29564833641052246
Orso,0.3642686903476715
Volpe,0.3860858976840973
Talpa,0.37309789657592773
Rospo,0.35515105724334717
e,0.19956326484680176
Formica,0.3957744240760803
si,0.2678210139274597
arrampicano,0.40677356719970703
sulla,0.3077262043952942
schiena,0.4035987854003906
di,0.33887261152267456
elefante,0.32551267743110657
Elefante,0.35256722569465637
si,0.2563045620918274
mette,0.3817640542984009
in,0.4034422039985657
cammino,0.31123319268226624
marciano,0.3770802617073059
nel,0.29618436098098755
deserto,0.32814669609069824
e,0.199851393699646
poi,0.22744011878967285
guadano,0.3982642889022827
il,0.21975749731063843
fiume,0.23676839470863342
E,0.2924070358276367
poi,0.2087385654449463
all',0.33027732372283936
improvviso,0.43837690353393555
zigzagano,0.4240100383758545
per,0.271134614944458
il,0.2938777208328247
bosco,0.28747668862342834
La,0.2535129189491272
tana,0.4092080891132355
di,0.30206936597824097
Orso,0.383594274520874
tutti,0.2637900114059448
dentro,0.28953561186790466
BADABUM,0.5010174512863159
SPATAPAM,0.44098934531211853
BEDEBENG,0.421177476644516
BIDIBONG,0.3113073408603668
Tic,0.4476031959056854
Finalmente,0.399918794631958
Orso,0.4779682159423828
Volpe,0.45638585090637207
Talpa,0.4018629491329193
Rospo,0.357305645942688
e,0.2307106852531433
Formica,0.39798906445503235
sono,0.2778865098953247
tutti,0.28869128227233887
insieme,0.3170304298400879
a,0.3329048752784729
casa,0.30268394947052
di,0.29166179895401
Orso,0.35199570655822754
ma,0.29580169916152954
Elefante,0.3713890314102173
dov',0.4841652512550354
è,0.22716477513313293
Guardano,0.38578301668167114
in,0.35771268606185913
alto,0.24881523847579956
e,0.2062668800354004
vedono,0.2550625205039978
solo,0.24652665853500366
una,0.22170281410217285
lunga,0.30304622650146484
proboscide,0.4224306046962738
Non,0.3542477488517761
passo,0.3886629343032837
dal,0.33327198028564453
buco,0.38078075647354126
urla,0.3320968747138977
Elefante,0.35924842953681946
Orso,0.4027397632598877
Volpe,0.406901478767395
Talpa,0.38951900601387024
Rospo,0.35496628284454346
e,0.2277124524116516
Formica,0.3782486021518707
si,0.315521240234375
mettono,0.4001338481903076
a,0.33672237396240234
scavare,0.4280986487865448
e,0.3146553635597229
scava,0.34473657608032227
scava,0.28767129778862
scava,0.2436227798461914
ecco,0.3595536947250366
che,0.2824094891548157
riescono,0.3279256820678711
ad,0.3475145101547241
allargare,0.3607357144355774
il,0.26742154359817505
buco,0.27860942482948303
ma,0.22799497842788696
Elefante,0.4340316355228424
è,0.21426087617874146
ancora,0.24176311492919922
troppo,0.3024219274520874
grande,0.22464022040367126
Si,0.2993818521499634
vede,0.22786784172058105
solo,0.2321866750717163
la,0.24938416481018066
testa,0.24179476499557495
Allora,0.36580419540405273
decidono,0.34313058853149414
di,0.2315540313720703
uscire,0.23574668169021606
tutti,0.2538414001464844
quanti,0.3735209107398987
dalla,0.3302660584449768
tana,0.42801329493522644
per,0.20720183849334717
fare,0.17414087057113647
una,0.2288239598274231
bella,0.22481322288513184
merenda,0.3532562255859375
sull',0.35112011432647705
erba,0.32417982816696167
anche,0.255656361579895
con,0.20218491554260254
Elefante,0.5027916630109152
Attraversano,0.48443707823753357
il,0.3725535273551941
deserto,0.35641512274742126
e,0.242290198802948
all',0.3566526174545288
improvviso,0.27677294611930847
un,0.16327112913131714
elefante,0.2932548522949219
Vi,0.3938998579978943
siete,0.39959269762039185
persi,0.28638845682144165
Presto,0.2612892687320709
Tutti,0.2301880121231079
in,0.2852132320404053
groppa,0.3728460669517517
dice,0.2832767963409424
l',0.25617676973342896
elefante,0.310882031917572
E,0.30959582328796387
allora,0.25087177753448486
Orso,0.34025493264198303
Volpe,0.342195063829422
Talpa,0.32942894101142883
Rospo,0.3165379762649536
e,0.18034547567367554
Formica,0.33745917677879333
si,0.24465245008468628
arrampicano,0.3813411593437195
sulla,0.2940901517868042
schiena,0.3884255886077881
di,0.3360676169395447
elefante,0.2995397746562958
Elefante,0.3145688474178314
si,0.21670788526535034
mette,0.30817854404449463
in,0.32281923294067383
cammino,0.2674199640750885
marciano,0.33809828758239746
nel,0.2832963466644287
deserto,0.26659512519836426
e,0.19450372457504272
poi,0.20606473088264465
guadano,0.385141521692276
il,0.2025962471961975
fiume,0.20523452758789062
E,0.2648218870162964
poi,0.19498801231384277
all',0.28468549251556396
improvviso,0.35988569259643555
zigzagano,0.3899378180503845
per,0.2631351947784424
il,0.2698097825050354
bosco,0.27319037914276123
La,0.2559453845024109
tana,0.3661138117313385
di,0.25957632064819336
Orso,0.35413166880607605
tutti,0.22680318355560303
dentro,0.2561784088611603
BADABUM,0.3429812788963318
SPATAPAM,0.3036733865737915
BEDEBENG,0.31479713320732117
BIDIBONG,0.22720207273960114
Tic,0.3204213082790375
Finalmente,0.31994301080703735
Orso,0.4604312479496002
Volpe,0.44665539264678955
Talpa,0.41487741470336914
Rospo,0.3882419764995575
e,0.20225965976715088
Formica,0.3964964747428894
sono,0.2687181830406189
tutti,0.27307289838790894
insieme,0.30010664463043213
a,0.3147871494293213
casa,0.2817751169204712
di,0.26911890506744385
Orso,0.352042019367218
ma,0.28436148166656494
Elefante,0.33179208636283875
dov',0.46097129583358765
è,0.21075507998466492
Guardano,0.35272127389907837
in,0.31592148542404175
alto,0.2281653881072998
e,0.20278143882751465
vedono,0.2228674292564392
solo,0.22691315412521362
una,0.20389717817306519
lunga,0.27815258502960205
proboscide,0.40485095977783203
Non,0.31941208243370056
passo,0.3430982232093811
dal,0.27602314949035645
buco,0.35243192315101624
urla,0.2994481921195984
Elefante,0.33062544465065
Orso,0.39952799677848816
Volpe,0.38299083709716797
Talpa,0.3805018961429596
Rospo,0.3662448525428772
e,0.21131229400634766
Formica,0.3502848446369171
si,0.26897943019866943
mettono,0.3322218060493469
a,0.32085442543029785
scavare,0.3904193639755249
e,0.3068176507949829
scava,0.3415050506591797
scava,0.28553739190101624
scava,0.2311018705368042
ecco,0.3568503260612488
che,0.30564385652542114
riescono,0.29936331510543823
ad,0.3263345956802368
allargare,0.3299912214279175
il,0.2485109567642212
buco,0.2462950348854065
ma,0.21666038036346436
Elefante,0.3838704526424408
è,0.20591598749160767
ancora,0.2136908769607544
troppo,0.2683451175689697
grande,0.2165050506591797
Si,0.28208088874816895
vede,0.21361160278320312
solo,0.21310174465179443
la,0.23107445240020752
testa,0.23092040419578552
Allora,0.33870846033096313
decidono,0.3007437586784363
di,0.22973138093948364
uscire,0.23319268226623535
tutti,0.24599778652191162
quanti,0.37089306116104126
dalla,0.32387620210647583
tana,0.42559778690338135
per,0.22451233863830566
fare,0.1984626054763794
una,0.2302767038345337
bella,0.25383251905441284
merenda,0.37835198640823364
sull',0.42141854763031006
erba,0.36476314067840576
anche,0.2403043508529663
con,0.1799430251121521
Elefante,0.33918797969818115
Orso,0.4123539328575134
prende,0.23128408193588257
un,0.2759853005409241
po',0.41620540618896484
di,0.2512642741203308
miele,0.26767587661743164
dalla,0.29570823907852173
sua,0.23360073566436768
dispensa,0.3755725026130676
e,0.2081851363182068
Formica,0.3379634618759155
raccoglie,0.16873633861541748
tante,0.17745208740234375
bricioline,0.4158749580383301
che,0.21257829666137695
trova,0.2232438325881958
qua,0.3480597734451294
e,0.3450878858566284
là,0.3332415223121643
e,0.2102101445198059
così,0.2293182611465454
ecco,0.25919032096862793
fatto,0.3421400785446167
che,0.15894782543182373
tutti,0.1740046739578247
mangiano,0.1760234832763672
contenti,0.2620711326599121
quella,0.26872605085372925
buffa,0.367605060338974
merenda,0.3421034812927246
pucciando,0.38249608874320984
le,0.1883116364479065
briciole,0.3575184941291809
nel,0.3241412043571472
miele,0.22919079661369324
Orso,0.03128838539123535
prende,0.7873300313949585
un,0.5044208765029907
po',0.46103841066360474
di,0.3049858808517456
miele,0.2816808223724365
dalla,0.289512574672699
sua,0.216636061668396
dispensa,0.3762691020965576
e,0.2066500186920166
Formica,0.38276371359825134
raccoglie,0.16495704650878906
tante,0.15573137998580933
bricioline,0.36139288544654846
che,0.20619523525238037
trova,0.17673057317733765
qua,0.353937029838562
e,0.3187648057937622
là,0.3294668197631836
e,0.16445350646972656
così,0.1942601203918457
ecco,0.3059501647949219
fatto,0.3059290051460266
che,0.1403934359550476
tutti,0.15640509128570557
mangiano,0.15706324577331543
contenti,0.2545697093009949
quella,0.2110646367073059
buffa,0.3043779134750366
merenda,0.2545943856239319
pucciando,0.3641427755355835
le,0.16986370086669922
briciole,0.2946915626525879
nel,0.2701917886734009
miele,0.43847811222076416
